"site","site_name","address","latitude","longitude","epa_region","state_name","county_name","cbsa_name","csa_name","naa_name","dv_year","dv","valid","percent_3yr","percent_yr1","percent_yr2","percent_yr3","max4_yr1","max4_yr2","max4_yr3","exc_count_yr1","exc_count_yr2","exc_count_yr3"
"120990020","Ag Holley","1199 Lantana Road,",26.59123,-80.060867,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2020,,"N",,,,,,,,,,
"120990020","Ag Holley","1199 Lantana Road,",26.59123,-80.060867,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2021,,"N",,,,,,,,,,
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2012,,"N",,,,,,,,,,
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2013,,"N",,,,,,,,,,
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2014,,"N",,,,,,,,,,
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2015,,"N",29,,,88,,,59,,,0
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2016,,"N",61,,88,94,,59,60,,0,0
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2017,61,"Y",92,88,94,93,59,60,65,0,0,2
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2018,63,"Y",95,94,93,98,60,65,64,0,2,0
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2019,62,"Y",95,93,98,95,65,64,59,2,0,0
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2020,59,"Y",96,98,95,96,64,59,55,0,0,0
"120990021","Lantana Preserve","968 N 8th Street, Lantana, Fl 33462",26.593808,-80.058492,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2021,56,"Y",97,95,96,99,59,55,56,0,0,0
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2012,63,"Y",94,98,90,94,66,62,63,2,0,1
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2013,62,"Y",93,90,94,96,62,63,61,0,1,0
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2014,62,"Y",97,94,96,100,63,61,62,1,0,0
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2015,60,"Y",97,96,100,94,61,62,59,0,0,0
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2016,,"N",65,100,94,,62,59,,0,0,
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2017,,"N",31,94,,,59,,,0,,
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2018,,"N",,,,,,,,,,
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2019,,"N",18,,,53,,,55,,,0
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2020,,"N",48,,53,92,,55,59,,0,0
"120990022","Lamstein Lane","151 Lamstein Lane, Royal Palm Beach, Fl 33411",26.687606,-80.219619,4,"Florida","Palm Beach","Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2021,56,"N",81,53,92,97,55,59,56,0,0,0
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2012,67,"Y",97,99,95,96,67,71,64,0,4,0
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2013,66,"Y",96,95,96,98,71,64,64,4,0,0
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2014,63,"Y",97,96,98,96,64,64,61,0,0,0
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2015,62,"Y",98,98,96,100,64,61,61,0,0,0
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2016,61,"Y",98,96,100,98,61,61,63,0,0,1
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2017,61,"Y",98,100,98,95,61,63,61,0,1,2
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2018,62,"Y",97,98,95,97,63,61,63,1,2,2
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2019,61,"Y",97,95,97,100,61,63,60,2,2,0
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2020,60,"Y",97,97,100,95,63,60,59,2,0,0
"121010005","San Antonio","30908 Warder Road",28.332225,-82.305643,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2021,59,"N",89,100,95,73,60,59,60,0,0,0
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2012,66,"Y",92,99,84,93,64,68,66,0,0,0
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2013,67,"Y",91,84,93,97,68,66,68,0,0,1
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2014,66,"Y",96,93,97,98,66,68,64,0,1,1
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2015,64,"Y",98,97,98,99,68,64,60,1,1,0
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2016,62,"Y",97,98,99,95,64,60,63,1,0,0
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2017,61,"Y",96,99,95,93,60,63,60,0,0,1
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2018,63,"Y",96,95,93,100,63,60,66,0,1,1
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2019,63,"Y",98,93,100,100,60,66,64,1,1,0
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2020,64,"Y",100,100,100,99,66,64,62,1,0,0
"121012001","Holiday","3452 Darlington Rd., Holiday",28.195574,-82.756264,4,"Florida","Pasco","Tampa-St. Petersburg-Clearwater, FL"," "," ",2021,62,"N",91,100,99,73,64,62,60,0,0,0
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2012,67,"Y",99,99,99,99,67,72,63,0,4,0
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2013,67,"Y",99,99,99,100,72,63,67,4,0,2
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2014,64,"Y",99,99,100,97,63,67,63,0,2,1
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2015,63,"Y",99,100,97,100,67,63,59,2,1,0
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2016,61,"Y",98,97,100,97,63,59,63,1,0,0
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2017,62,"Y",98,100,97,97,59,63,65,0,0,1
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2018,65,"Y",97,97,97,98,63,65,67,0,1,0
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2019,66,"Y",98,97,98,100,65,67,67,1,0,0
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2020,66,"Y",99,98,100,99,67,67,64,0,0,0
"121030004","St. Petersburg College"," 2435 Sharkey Rd.Clearwater",27.946688,-82.731767,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2021,64,"Y",99,100,99,99,67,64,61,0,0,0
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2012,65,"Y",98,100,99,96,65,66,66,0,0,1
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2013,66,"Y",98,99,96,100,66,66,66,0,1,2
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2014,65,"Y",98,96,100,99,66,66,64,1,2,1
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2015,63,"Y",99,100,99,99,66,64,59,2,1,0
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2016,61,"Y",99,99,99,98,64,59,60,1,0,0
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2017,60,"Y",98,99,98,98,59,60,62,0,0,1
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2018,61,"Y",98,98,98,99,60,62,63,0,1,0
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2019,62,"Y",99,98,99,99,62,63,63,1,0,0
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2020,63,"Y",99,99,99,99,63,63,63,0,0,0
"121030018","Azalea Park","7200-22 Avenue N., St. Petersburg, Fl 33710",27.785866,-82.739875,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2021,61,"Y",99,99,99,98,63,63,58,0,0,0
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2012,65,"Y",100,100,100,100,65,67,63,0,1,0
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2013,65,"Y",99,100,100,98,67,63,65,1,0,0
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2014,63,"Y",99,100,98,99,63,65,61,0,0,0
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2015,60,"Y",98,98,99,97,65,61,56,0,0,0
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2016,59,"Y",99,99,97,100,61,56,62,0,0,0
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2017,59,"Y",98,97,100,98,56,62,61,0,0,1
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2018,61,"Y",99,100,98,100,62,61,60,0,1,0
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2019,61,"Y",99,98,100,98,61,60,62,1,0,0
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2020,61,"Y",99,100,98,99,60,62,62,0,0,0
"121035002","John Chesnut Sr. Park - East Lake","2200 East Lake Rd, Palm Harbor, Fl 34865",28.090299,-82.700707,4,"Florida","Pinellas","Tampa-St. Petersburg-Clearwater, FL"," "," ",2021,61,"Y",98,98,99,98,62,62,60,0,0,0
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2012,68,"Y",96,99,92,97,64,69,71,1,2,4
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2013,68,"Y",96,92,97,99,69,71,64,2,4,1
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2014,66,"Y",97,97,99,96,71,64,63,4,1,0
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2015,63,"Y",98,99,96,99,64,63,62,1,0,0
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2016,63,"Y",98,96,99,99,63,62,64,0,0,0
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2017,66,"Y",98,99,99,95,62,64,72,0,0,4
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2018,67,"Y",98,99,95,100,64,72,65,0,4,1
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2019,67,"Y",98,95,100,99,72,65,66,4,1,0
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2020,64,"Y",99,100,99,99,65,66,61,1,0,0
"121056005","Sikes Elementary School","2727 Shepherd Rd (James W. Sikes Elm Sch",27.939746,-82.000084,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2021,62,"Y",91,99,99,75,66,61,61,0,0,0
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2012,69,"Y",96,95,94,98,68,70,71,2,2,4
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2013,68,"Y",97,94,98,100,70,71,64,2,4,1
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2014,65,"Y",99,98,100,98,71,64,62,4,1,0
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2015,63,"Y",97,100,98,94,64,62,64,1,0,1
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2016,62,"Y",96,98,94,97,62,64,61,0,1,0
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2017,65,"Y",97,94,97,99,64,61,71,1,0,4
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2018,66,"Y",98,97,99,99,61,71,66,0,4,2
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2019,68,"Y",99,99,99,99,71,66,67,4,2,0
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2020,65,"Y",97,99,99,92,66,67,62,2,0,0
"121056006","Baptist Childrens' Home","1015 Sikes Blvd., Lakeland",28.028889,-81.972222,4,"Florida","Polk","Lakeland-Winter Haven, FL"," "," ",2021,62,"N",88,99,92,74,67,62,59,0,0,0
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2012,,"N",66,,100,98,,64,62,,0,1
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2013,,"N",66,100,98,0,64,62,,0,1,0
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2014,,"N",65,98,0,98,62,,62,1,0,1
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2015,,"N",64,0,98,93,,62,59,0,1,0
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2016,61,"Y",97,98,93,99,62,59,63,1,0,0
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2017,61,"Y",95,93,99,93,59,63,62,0,0,1
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2018,62,"Y",96,99,93,96,63,62,62,0,1,0
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2019,61,"Y",95,93,96,95,62,62,59,1,0,0
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2020,59,"Y",96,96,95,98,62,59,58,0,0,0
"121110013","Savannas","1420 E Midway Rd",27.389079,-80.311033,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2021,58,"N",89,95,98,74,59,58,57,0,0,0
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2012,,"N",13,40,,,61,,,0,,
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2013,,"N",,,,,,,,,,
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2014,,"N",,,,,,,,,,
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2015,,"N",,,,,,,,,,
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2016,,"N",,,,,,,,,,
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2017,,"N",,,,,,,,,,
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2018,,"N",,,,,,,,,,
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2019,,"N",,,,,,,,,,
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2020,,"N",,,,,,,,,,
"121111002","Ft. Pierce","101 N. Rock Road",27.449206,-80.408104,4,"Florida","St. Lucie","Port St. Lucie, FL","Miami-Fort Lauderdale-Port St. Lucie, FL"," ",2021,,"N",,,,,,,,,,
"121130015","Woodlawn Beach Middle School","1500 Woodlawn Way",30.394133,-87.008033,4,"Florida","Santa Rosa","Pensacola-Ferry Pass-Brent, FL"," "," ",2012,72,"Y",99,100,100,98,74,77,67,6,10,1
"121130015","Woodlawn Beach Middle School","1500 Woodlawn Way",30.394133,-87.008033,4,"Florida","Santa Rosa","Pensacola-Ferry Pass-Brent, FL"," "," ",2013,69,"Y",99,100,98,100,77,67,65,10,1,0
"121130015","Woodlawn Beach Middle School","1500 Woodlawn Way",30.394133,-87.008033,4,"Florida","Santa Rosa","Pensacola-Ferry Pass-Brent, FL"," "," ",2014,67,"Y",99,98,100,100,67,65,70,1,0,3
"121130015","Woodlawn Beach Middle School","1500 Woodlawn Way",30.394133,-87.008033,4,"Florida","Santa Rosa","Pensacola-Ferry Pass-Brent, FL"," "," ",2015,65,"Y",100,100,100,99,65,70,61,0,3,0
"121130015","Woodlawn Beach Middle School","1500 Woodlawn Way",30.394133,-87.008033,4,"Florida","Santa Rosa","Pensacola-Ferry Pass-Brent, FL"," "," ",2016,64,"Y",100,100,99,100,70,61,61,3,0,0
"121130015","Woodlawn Beach Middle School","1500 Woodlawn Way",30.394133,-87.008033,4,"Florida","Santa Rosa","Pensacola-Ferry Pass-Brent, FL"," "," ",2017,61,"Y",99,99,100,97,61,61,61,0,0,0
